23.46,3459348
35.19,3459392
82.11,3459435
23.46,3459478
35.19,3459522
35.19,3459565
35.19,3459609
35.19,3459652
35.19,3459695
23.46,3459739
23.46,3459782
23.46,3459825
23.46,3459869
35.19,3459912
23.46,3459955
23.46,3459999
35.19,3460042
23.46,3460086
35.19,3460129
35.19,3460172
23.46,3460216
35.19,3460259
35.19,3460302
35.19,3460346
23.46,3460389
23.46,3460433
35.19,3460476
35.19,3460519
35.19,3460563
35.19,3460606
35.19,3460649
35.19,3460694
35.19,3460737
23.46,3460780
23.46,3460824
23.46,3460867
35.19,3460911
23.46,3460954
35.19,3460997
23.46,3461041
23.46,3461084
23.46,3461127
35.19,3461171
82.11,3461214
35.19,3461258
23.46,3461301
35.19,3461344
23.46,3461388
23.46,3461431
23.46,3461474
23.46,3461518
23.46,3461561
35.19,3461604
23.46,3461648
35.19,3461691
35.19,3461735
23.46,3461778
35.19,3461821
23.46,3461865
35.19,3461908
23.46,3461951
82.11,3461995
23.46,3462038
35.19,3462081
35.19,3462125
23.46,3462168
35.19,3462212
35.19,3462255
23.46,3462298
23.46,3462342
35.19,3462385
35.19,3462428
35.19,3462472
23.46,3462515
23.46,3462559
35.19,3462602
35.19,3462645
23.46,3462689
35.19,3462732
35.19,3462775
35.19,3462819
35.19,3462862
23.46,3462905
35.19,3462949
70.38,3462992
23.46,3463036
23.46,3463079
0.00,3463121
0.00,3463163
0.00,3463206
0.00,3463248
0.00,3463290
0.00,3463332
0.00,3463374
0.00,3463416
0.00,3463459
0.00,3463501
0.00,3463543
0.00,3463585
0.00,3463627
0.00,3463670
0.00,3463712
0.00,3463754
0.00,3463796
46.92,3463840
961.86,3463884
1782.96,3463933
2615.79,3463983
3401.70,3464031
4152.42,3464080
4480.86,3464129
4492.59,3464178
4492.59,3464226
4480.86,3464275
4480.86,3464325
4480.86,3464374
4480.86,3464422
4480.86,3464471
4480.86,3464520
4480.86,3464569
4480.86,3464617
4433.94,3464667
4480.86,3464716
4480.86,3464765
4480.86,3464813
4539.51,3464862
4797.57,3464911
5301.96,3464960
5818.08,3465009
6123.06,3465058
6439.77,3465107
6592.26,3465155
6650.91,3465204
6650.91,3465253
6650.91,3465303
6639.18,3465351
6639.18,3465400
6639.18,3465449
6639.18,3465498
6639.18,3465546
6627.45,3465595
6580.53,3465645
6299.01,3465694
5454.45,3465742
4562.97,3465791
3730.14,3465840
2909.04,3465889
2463.30,3465937
2416.38,3465987
2428.11,3466036
2428.11,3466085
2428.11,3466133
2428.11,3466182
2428.11,3466231
2428.11,3466280
2428.11,3466329
2428.11,3466378
2439.84,3466427
2451.57,3466476
2744.82,3466524
3483.81,3466573
4433.94,3466622
5219.85,3466671
5477.91,3466720
5829.81,3466769
6169.98,3466818
6521.88,3466866
6662.64,3466915
6662.64,3466964
6650.91,3467014
6650.91,3467062
6557.07,3467111
6650.91,3467160
6650.91,3467209
6650.91,3467257
6662.64,3467307
6862.05,3467356
7425.09,3467405
8070.24,3467453
8515.98,3467502
8820.96,3467551
9196.32,3467600
9513.03,3467649
9606.87,3467698
9606.87,3467747
9606.87,3467796
9606.87,3467844
9606.87,3467893
9606.87,3467942
9595.14,3467992
9571.68,3468040
9524.76,3468089
9149.40,3468138
8398.68,3468187
7624.50,3468235
6826.86,3468284
6146.52,3468334
5782.89,3468383
5689.05,3468431
5700.78,3468480
5712.51,3468529
5712.51,3468578
5712.51,3468626
5712.51,3468676
5712.51,3468725
5712.51,3468773
5712.51,3468822
5712.51,3468871
5712.51,3468920
5712.51,3468968
5079.09,3469018
3354.78,3469067
2181.78,3469116
1982.37,3469164
1994.10,3469213
2005.83,3469262
2005.83,3469312
2005.83,3469360
2005.83,3469409
2005.83,3469458
2005.83,3469507
2017.56,3469555
2017.56,3469604
2017.56,3469654
2017.56,3469703
2005.83,3469751
2017.56,3469800
2099.67,3469849
2791.74,3469897
3800.52,3469946
4680.27,3469996
5067.36,3470045
5231.58,3470093
5255.04,3470142
5255.04,3470191
5255.04,3470240
5243.31,3470288
5243.31,3470338
5243.31,3470387
5243.31,3470436
5243.31,3470484
5243.31,3470533
5255.04,3470582
5477.91,3470631
6216.90,3470680
6932.43,3470729
7260.87,3470778
7577.58,3470827
7671.42,3470875
7671.42,3470924
7671.42,3470973
7671.42,3471023
7671.42,3471071
7671.42,3471120
7659.69,3471169
7659.69,3471218
7659.69,3471266
7659.69,3471315
7647.96,3471365
7589.31,3471414
6955.89,3471462
5689.05,3471511
4117.23,3471560
3225.75,3471609
3026.34,3471657
3026.34,3471707
3026.34,3471756
3038.07,3471805
3038.07,3471853
3038.07,3471902
3038.07,3471951
3014.61,3472001
3038.07,3472049
3038.07,3472098
3038.07,3472147
3038.07,3472196
3038.07,3472244
3038.07,3472293
3038.07,3472343
2967.69,3472392
1888.53,3472440
938.40,3472485
680.34,3472529
668.61,3472574
680.34,3472618
727.26,3472663
692.07,3472707
692.07,3472752
692.07,3472796
692.07,3472840
727.26,3472885
692.07,3472929
692.07,3472974
692.07,3473018
692.07,3473063
727.26,3473107
692.07,3473153
715.53,3473197
868.02,3473242
1442.79,3473290
2803.47,3473339
4117.23,3473388
4809.30,3473437
4903.14,3473485
4903.14,3473534
4903.14,3473584
4891.41,3473633
4891.41,3473681
4891.41,3473730
4832.76,3473779
4891.41,3473828
4891.41,3473876
4891.41,3473926
4891.41,3473975
4950.06,3474024
5642.13,3474072
6521.88,3474121
7448.55,3474170
8070.24,3474220
8152.35,3474268
8152.35,3474317
8152.35,3474366
8152.35,3474415
8152.35,3474463
8152.35,3474512
8152.35,3474562
8140.62,3474611
8140.62,3474659
8128.89,3474708
8070.24,3474757
7425.09,3474806
6029.22,3474854
4680.27,3474904
4082.04,3474953
4011.66,3475001
4058.58,3475050
4058.58,3475099
4058.58,3475148
4058.58,3475196
4058.58,3475246
4058.58,3475295
4058.58,3475344
4058.58,3475392
4023.39,3475441
2826.93,3475490
1560.09,3475539
1137.81,3475585
1137.81,3475631
1137.81,3475676
1137.81,3475722
1149.54,3475767
1137.81,3475813
1137.81,3475858
1137.81,3475904
1137.81,3475949
1137.81,3475995
1149.54,3476041
1219.92,3476088
1724.31,3476137
2780.01,3476187
4164.15,3476235
5055.63,3476284
5266.77,3476333
5337.15,3476382
5337.15,3476430
5325.42,3476480
5325.42,3476529
5325.42,3476578
5325.42,3476626
5325.42,3476675
5348.88,3476724
6181.71,3476773
7319.52,3476822
8105.43,3476871
8422.14,3476920
8445.60,3476969
8445.60,3477017
8445.60,3477066
8457.33,3477115
8445.60,3477165
8445.60,3477213
8433.87,3477262
8410.41,3477311
8375.22,3477360
8199.27,3477408
7167.03,3477457
5689.05,3477507
3882.63,3477556
2826.93,3477604
2709.63,3477653
2721.36,3477702
2721.36,3477751
2721.36,3477799
2721.36,3477849
2721.36,3477898
2721.36,3477946
2721.36,3477995
2721.36,3478044
2521.95,3478093
1501.44,3478141
563.04,3478187
35.19,3478230
0.00,3478272
0.00,3478315
0.00,3478356
0.00,3478398
35.19,3478441
0.00,3478484
0.00,3478526
0.00,3478568
0.00,3478610
0.00,3478652
0.00,3478695
0.00,3478737
0.00,3478779
0.00,3478821
0.00,3478863
0.00,3478906
0.00,3478948
0.00,3478990
0.00,3479032
0.00,3479074
70.38,3479118
375.36,3479162
692.07,3479207
856.29,3479251
903.21,3479297
926.67,3479341
938.40,3479386
1020.51,3479431
1114.35,3479477
1196.46,3479522
1243.38,3479570
1255.11,3479618
1278.57,3479665
1290.30,3479713
1302.03,3479761
1302.03,3479809
1302.03,3479857
1302.03,3479905
1290.30,3479952
1313.76,3480000
1290.30,3480048
1290.30,3480095
1290.30,3480143
1290.30,3480192
1290.30,3480239
1290.30,3480287
1302.03,3480335
1290.30,3480382
1278.57,3480430
1290.30,3480478
1290.30,3480525
1290.30,3480573
1290.30,3480622
1313.76,3480669
1302.03,3480717
1630.47,3480766
2076.21,3480814
2205.24,3480863
2310.81,3480912
2568.87,3480962
2873.85,3481010
3108.45,3481059
3284.40,3481108
3354.78,3481157
3366.51,3481205
3354.78,3481254
3354.78,3481304
3354.78,3481353
3354.78,3481401
3354.78,3481450
3331.32,3481499
3225.75,3481548
2392.92,3481596
1348.95,3481646
598.23,3481691
281.52,3481735
281.52,3481779
281.52,3481824
281.52,3481868
293.25,3481913
293.25,3481957
293.25,3482002
293.25,3482046
293.25,3482091
304.98,3482135
328.44,3482180
621.69,3482224
1266.84,3482272
2052.75,3482321
2733.09,3482370
3202.29,3482419
3589.38,3482468
3694.95,3482517
3694.95,3482565
3671.49,3482614
3671.49,3482663
3671.49,3482712
3671.49,3482761
3671.49,3482810
3694.95,3482859
4387.02,3482907
5290.23,3482956
5923.65,3483005
6263.82,3483055
6334.20,3483103
6334.20,3483152
6334.20,3483201
6334.20,3483250
6334.20,3483298
6334.20,3483347
6334.20,3483397
6240.36,3483446
6287.28,3483494
6099.60,3483543
5126.01,3483592
3953.01,3483641
2803.47,3483689
2299.08,3483739
2287.35,3483788
2287.35,3483837
2299.08,3483885
2299.08,3483934
2299.08,3483983
2299.08,3484033
2357.73,3484081
2803.47,3484130
3718.41,3484179
4633.35,3484227
5301.96,3484276
5665.59,3484325
5689.05,3484375
5677.32,3484423
5665.59,3484472
5665.59,3484521
5665.59,3484570
5665.59,3484618
5606.94,3484667
6287.28,3484717
7167.03,3484766
7894.29,3484814
8281.38,3484863
8375.22,3484912
8410.41,3484961
8422.14,3485009
8410.41,3485059
8410.41,3485108
8410.41,3485157
8410.41,3485205
8375.22,3485254
8164.08,3485303
7014.54,3485352
5829.81,3485401
5137.74,3485450
5008.71,3485499
5008.71,3485548
5008.71,3485596
5008.71,3485645
5008.71,3485694
5008.71,3485744
5020.44,3485792
5067.36,3485841
5372.34,3485890
6299.01,3485938
7061.46,3485987
7436.82,3486036
7518.93,3486086
7554.12,3486134
7542.39,3486183
7530.66,3486232
7518.93,3486281
7518.93,3486329
7530.66,3486379
7882.56,3486428
8598.09,3486477
9337.08,3486525
9735.90,3486574
9853.20,3486623
9888.39,3486672
9876.66,3486721
9864.93,3486770
9864.93,3486819
9864.93,3486868
9818.01,3486916
9606.87,3486965
8750.58,3487014
7636.23,3487064
6392.85,3487112
5865.00,3487161
5794.62,3487210
5794.62,3487259
5806.35,3487307
5806.35,3487356
5806.35,3487406
5806.35,3487455
5806.35,3487503
5853.27,3487552
6545.34,3487601
7378.17,3487650
7906.02,3487698
8187.54,3487748
8246.19,3487797
8246.19,3487846
8269.65,3487894
8246.19,3487943
8246.19,3487992
8222.73,3488041
